150210180,I,1923,ANNOPOL,WISŁA,214956,505357
153160210,II,1945,PTUSZA,GWDA,164747,532200
151220140,IV,1954,PUCHACZÓW,ŚWINKA,225830,511820
154180090,I,1931,PUCK,ZATOKA PUCKA,182439,544321
149210150,II,1983,PUŁAWY,WISŁOK,215424,492924
151210190,I,2003,PUŁAWY-AZOTY,WISŁA,215644,512643
153150180,III,2004,PUSTELNIA,PŁOCICZNA,155921,530723
150210130,II,1998,PUSTKÓW,WISŁOKA,212754,500836
150190170,I,1887,PUSTYNIA,WISŁA,191411,500348
150180170,II,2005,PYSKOWICE,DRAMA,183520,502311
150180160,II,2005,PYSKOWICE-DZIERŻNO,DRAMA,183235,502257
150180150,II,2005,PYSKOWICE-DZIERŻNO,KŁODNICA,183236,502247
152170080,II,1895,PYZDRY,WARTA,174143,521004
149190340,II,1984,RABKA 2,RABA,195657,493649
150180060,I,1940,RACIBÓRZ-MIEDONIA,ODRA,181347,500719
150170180,I,1956,RACŁAWICE ŚLĄSKIE,OSOBŁOGA,174720,501855
153220240,IV,1954,RACZKI,NETTA,224710,535927
150190080,II,1947,RADOCHA,PRZEMSZA,190825,501539
150210210,I,1867,RADOMYŚL,SAN,215551,504025
149190270,II,1928,RADZISZÓW,SKAWINKA,194832,495624
151160250,IV,1970,RADZYŃ,RADZYŃSKA STRUGA,160230,515206
151160030,II,1955,RADZYŃ,JEZ. SŁAWSKIE,160217,515222
149190050,II,1949,RAJCZA,SOŁA,190659,493050
153220190,II,1953,RAJGRÓD,JEZ. RAJGRODZKIE (JEGRZNIA),224159,534358
153220200,II,1946,RAJGRÓD,JEGRZNIA,224206,534350
153160270,III,2004,RAKOWO,PIŁAWA,162208,533701
150210010,I,1957,RAKÓW,CZARNA,210143,504034
153150050,II,1956,RESKO,REGA,152343,534622
151140050,II,1958,RĘCZYN,WITKA,145848,510235
153190120,I,1963,RODZONE,DRWĘCA,193935,533120
151210060,II,1967,ROGOŻEK,RADOMKA,212131,513808
151180170,II,1940,ROGÓŹNO,WIDAWKA,185827,512608
153180150,I,1889,ROGÓŹNO 2,OSA,185656,533100
149210010,II,2005,ROPA,ROPA,210247,493509
151230020,IV,1973,ROSSOSZ,MUŁAWA,230755,515128
154180240,IV,1946,ROZEWIE,MORZE BAŁTYCKIE,182018,544954
153210100,IV,1896,RUCIANE-NIDA,JEZ. NIDZKIE,213401,533840
151230050,IV,1954,RUDA-OPALIN,UHERKA,233505,511524
150220020,II,1960,RUDA JASTKOWSKA,BUKOWA,220823,503551
150180110,II,1956,RUDA KOZIELSKA,RUDA,182406,501217
149190160,II,1896,RUDZE,WIEPRZÓWKA,192633,495742
150180140,III,1974,RYBNIK,NACYNA,183159,500609
150180280,II,2003,RYBNIK-GOTARTOWICE,RUDA,183743,500508
150180130,II,2006,RYBNIK-STODOŁY,RUDA,182859,500915
149220160,II,1961,RYBOTYCZE,WIAR,223818,493916
152160120,II,1940,RYCZYWÓŁ,FLINTA,165022,524859
151160160,II,2005,RYDZYNA,POLSKI RÓW,164008,514658
153190060,IV,1948,RYPIN,RYPIENICA,192414,530404
150210040,II,1967,RZEPIN,ŚWIŚLINA,210531,505822
151160080,II,2005,RZESZOTARY,CZARNA WODA,160841,511456
150220010,II,1863,RZESZÓW,WISŁOK,220056,500223
150220070,I,1873,RZUCHÓW,SAN,223007,501449
151160020,II,1936,RZYMÓWKA,KACZAWA,160132,510822
152170120,II,1958,SAMARZEWO,WRZEŚNICA,174435,521324
153190140,IV,1971,SAMBOROWO,DRWĘCA,194821,534010
150210170,I,1881,SANDOMIERZ,WISŁA,214446,504021
152150080,II,1921,SANTOK,WARTA,152356,524404
152150090,II,2004,SANTOK,NOTEĆ,152504,524421
152200060,IV,1956,SARBIEWO,RACIĄŻNICA,202112,524207
153200050,IV,1955,SARNOWO,SZKOTÓWKA,201447,531608
154180010,III,1930,SARNOWY,WIERZYCA,180058,540422
150220040,II,1956,SARZYNA,TRZEBOŚNICA,222051,501938
152140110,IV,1969,SĄDÓW,PLISZKA,145051,521311
154210010,I,1839,SĘPOPOL,ŁYNA,210021,541558
153170090,IV,1970,SĘPÓLNO KRAJEŃSKIE,JEZ. SĘPOLEŃSKIE (SĘPOLNA),173126,532729
154160040,III,1962,SIANÓW,UNIEŚĆ,161701,541322
152230120,II,2005,SIEMIANÓWKA,ZB. SIEMIANÓWKA,234526,525625
151220110,IV,1929,SIEMIEŃ,TYŚMIENICA,224642,513835
149210160,II,2005,SIENIAWA,WISŁOK,215548,493404
150140020,II,1897,SIENIAWKA,NYSA ŁUŻYCKA,145013,505347
151180080,I,1921,SIERADZ,WARTA,184433,513558
150200060,II,1876,SIEROSŁAWICE,WISŁA,202724,500755
152190110,IV,1928,SIERPC,SIERPIENICA,194015,525125
153160050,IV,1975,SIKORY,JEZ. KOMORZE,161626,533645
154170030,III,1956,SKARSZÓW DOLNY,SKOTAWA,170707,542154
149190220,II,1928,SKAWICA DOLNA,SKAWICA,193949,494110
149180100,II,1895,SKOCZÓW,WISŁA,184730,494812
150170140,I,1820,SKOROGOSZCZ,NYSA KŁODZKA,174030,504543
152150110,II,1822,SKWIERZYNA,WARTA,153000,523607
151160260,III,1970,SŁAWA ŚLĄSKA,CZERNICA,160431,515250
153170150,III,2007,SŁAWIANOWO,KOCUNIA,170752,531608
150190250,IV,1925,SŁAWKÓW,BIAŁA PRZEMSZA,192356,501759
152180050,II,1992,SŁAWSK,WARTA,180800,521154
150200090,II,1925,SŁOWIK,BOBRZA,203210,504958
151200110,III,1931,SŁOWIKÓW,RADOMKA,205317,512726
152140050,I,1810,SŁUBICE,ODRA,143320,522053
154170010,II,1873,SŁUPSK,SŁUPIA,170153,542812
154200030,II,1900,SMOLAJNY,ŁYNA,202349,540133
153160280,III,2007,SMOLARNIA,JEZ. STRADUŃ (BUKÓWKA),162137,530145
150190260,I,1874,SMOLICE,WISŁA,192737,500152
152150170,III,1955,SMOLNO WIELKIE,OBRZYCA,154628,520425
154170060,I,1886,SMOŁDZINO,ŁUPAWA,171253,543942
153170140,I,1946,SMUKAŁA,BRDA,175747,531117
151220100,II,1924,SOBIANOWICE,BYSTRZYCA,224117,511806
153230080,II,1980,SOCHONIE,CZARNA,231050,531301
153230140,I,1956,SOKOŁDA,SOKOŁDA,232835,531450
153220120,IV,1971,SORDACHY,JEZ. SELMĘT WIELKI (JEGRZNIA),222824,534921
150150200,II,2007,SOSNÓWKA,SOŚNIAK,154309,504920
154170120,II,1966,SOSZYCA,SŁUPIA,173447,541500
151200020,II,1929,SPAŁA,PILICA,200802,513214
153210050,IV,1951,SPYCHOWO,KRUTYNIA,212056,533630
149200140,II,1966,SROMOWCE WYŻNE,DUNAJEC,202114,492402
150180100,II,1899,STANISZCZE WIELKIE,MAŁA PANEW,182033,503948
153160030,IV,1956,STARE DRAWSKO,DRAWA,161142,533606
153150010,II,1946,STARGARD,INA,150227,532101
154160070,I,1946,STARY KRAKÓW,WIEPRZA,163623,542632
152150020,II,2005,STARY RADUSZEC,BÓBR,150443,520211
149200220,II,1887,STARY SĄCZ,POPRAD,203935,493407
150210060,II,1940,STASZÓW,CZARNA,211023,503323
154179991,IV,2004,STĘŻYCA,DOPŁYW Z JEZ. STĘŻYCKIEGO,175716,541224
153160080,IV,1984,STORKOWO,PARSĘTA,162942,534645
152200080,IV,1963,STRACHOWO,PŁONKA,202619,523750
149200130,II,1957,STRADOMKA,STRADOMKA,201830,495514
153220130,II,1916,STRĘKOWA GÓRA,NAREW,223219,531311
149190310,I,1897,STRÓŻA,RABA,195529,494749
152210050,III,1938,STRUGA,CZARNA,210816,522154
150240010,II,1960,STRZYŻÓW,BUG,240209,505022
149220180,II,1967,STUPOSIANY,WOŁOSATY,224101,491108
149190200,I,1902,SUCHA BESKIDZKA,STRYSZAWKA,193604,494436
149190210,II,1887,SUCHA BESKIDZKA,SKAWA,193631,494422
153230090,IV,1946,SUCHA RZECZKA,JEZ. SERWY,231208,535324
154180180,II,2004,SUCHY DĄB,BIELAWA,184355,541353
151190100,II,1975,SULEJÓW-KOPALNIA,PILICA,195310,512037
153230110,II,2005,SUPRAŚL,SUPRAŚL,232018,531245
152220080,II,1928,SURAŻ,NAREW,225718,525656
150230060,IV,1980,SURHÓW,WOJSŁAWKA,231605,505613
153170060,IV,1892,SWORNEGACIE,BRDA,172954,535135
153170070,IV,1892,SWORNEGACIE,ZBRZYCA,173034,535257
150190070,II,1947,SZABELNIA,BRYNICA,190812,501534
149200020,II,1940,SZAFLARY,BIAŁY DUNAJEC,200129,492527
150160110,II,1901,SZALEJÓW DOLNY,BYSTRZYCA DUSZNICKA,163617,502511
152160080,IV,1944,SZAMOTUŁY,SAMA,163453,523644
149220020,II,1911,SZCZAWNE,OSŁAWA,220901,492413
149200180,III,1916,SZCZAWNICA,GRAJCAREK,202936,492513
153220290,IV,1957,SZCZEBRA,SZCZEBERKA,225831,535422
153140050,I,1851,SZCZECIN-MOST DŁUGI,ODRA,143335,532521
153140190,II,2004,SZCZECIN-PODJUCHY,ODRA (IŃSKI NURT),143532,532208
153160150,IV,1904,SZCZECINEK,NIZICA,164138,534223
151190020,II,1962,SZCZERCÓW,WIDAWKA,190649,511942
150210020,I,1887,SZCZUCIN,WISŁA,210438,501937
153210140,II,2005,SZKWA,SZKWA,214109,531049
151150120,II,1896,SZPROTAWA,BÓBR,153136,513341
151150130,II,1960,SZPROTAWA,SZPROTAWA,153319,513355
153200020,II,1937,SZREŃSK,MŁAWKA,200742,530035
153230070,I,1946,SZTABIN,BIEBRZA,230659,534019
153200090,II,2006,SZYPRY,JEZ. WADĄG (WADĄG),203425,535008
151160130,II,1853,ŚCINAWA,ODRA,162636,512432
151160230,II,1995,ŚLĘZA,ŚLĘZA,165906,510215
152170010,II,1822,ŚREM,WARTA,170058,520535
150160020,II,1947,ŚWIEBODZICE,PEŁCZNICA,161849,505137
153190010,IV,1946,ŚWIECIE NAD OSĄ,LUTRYNA,190553,532636
152150010,II,1998,ŚWIERKOCIN,WARTA,150000,523900
151150170,II,1903,ŚWIERZAWA,KACZAWA,155316,510104
153140010,I,1810,ŚWINOUJŚCIE,MORZE BAŁTYCKIE,141552,535430
153190190,III,2006,TAMA BRODZKA,SKARLANKA,192837,531653
151220080,II,1924,TCHÓRZEW,TYŚMIENICA,223322,514045
154180150,I,1811,TCZEW,WISŁA,184820,540514
149220100,II,1922,TERKA,SOLINKA,222545,491759
153180040,IV,1967,TLEŃ,PRUSINA,181528,533712
150160080,I,1901,TŁUMACZÓW,ŚCINAWKA,162610,503307
150200040,II,1926,TOKARNIA,CZARNA NIDA,202711,504627
154190090,I,1947,TOLKMICKO,ZALEW WIŚLANY,193123,541924
153200040,II,1905,TOMARYNY,PASŁĘKA,201224,534410
149210060,II,1898,TOPOLINY,ROPA,212636,494329
153180090,I,1760,TORUŃ,WISŁA,183627,530029
151230010,II,1974,TRAWNIKI,WIEPRZ,230004,510819
152170150,II,1937,TRĄBCZYN,BAWÓŁ,175834,520817
151170030,I,1887,TRESTNO,ODRA,170849,510456
149200110,II,1994,TRYBSZ 2,BIAŁKA,200703,492504
150220080,I,1888,TRYŃCZA,WISŁOK,223250,500944
152200020,II,1967,TRZCINIEC,WKRA,201019,525550
154150010,I,1947,TRZEBIATÓW,REGA,151539,540348
153140040,II,1881,TRZEBIEŻ,ZALEW SZCZECIŃSKI,143107,533932
152230060,III,1977,TRZEŚCIANKA,RUDNIA,232532,525620
153170120,II,1946,TUCHOLA,BRDA,175413,533423
154190020,II,1948,TUJSK,SZKARPAWA,190818,541703
150180020,II,1934,TURAWA,MAŁA PANEW,180436,504423
150140030,II,2005,TUROSZÓW,MIEDZIANKA,145504,505620
150180120,III,1955,TWORÓG MAŁY,BIERAWKA,182800,501524
153160020,II,1946,TYCHÓWKO,PARSĘTA,160355,535402
149200150,II,1966,TYLMANOWA,OCHOTNICA,202313,493102
149190040,II,1942,UJSOŁY,WODA UJSOLSKA,190702,492933
153160170,II,1818,UJŚCIE 1,NOTEĆ,164349,530317
153160160,II,1818,UJŚCIE 2,NOTEĆ,164326,530320
150170130,II,1893,UJŚCIE NYSY KŁODZKIEJ,ODRA,173940,504906
153210080,IV,1908,UKTA,KRUTYNIA,212957,534118
151180110,I,1916,UNIEJÓW,WARTA,184728,515821
154160010,IV,1946,UNIEŚCIE,JEZ. JAMNO,160443,541545
154160110,I,1858,USTKA,MORZE BAŁTYCKIE,165114,543517
149180110,II,1904,USTROŃ-OBŁAZIEC,WISŁA,185101,494050
149190180,II,1867,WADOWICE,SKAWA,193040,495238
153210120,II,2005,WALERY,ROZOGA,213710,530850
150210070,II,2005,WAMPIERZÓW,BREŃ,211351,501758
152210170,I,2017,WARSZAWA-BULWARY,WISŁA,210115,521450
152210040,I,1967,WARSZAWA-NADWILANÓWKA,WISŁA,210614,521134
154180050,III,1966,WARSZKOWSKI MŁYN,PIAŚNICA,180911,544130
154170180,III,1946,WAWRZYNOWO,WDA,175351,540244
151210010,II,1946,WĄCHOCK,KAMIENNA,210108,510433
150190280,II,2005,WĄSOSZ,PILICA,194058,504504
151200070,IV,1990,WĄSOSZ-STARA WIEŚ,KRASNA,202832,510745
151200060,IV,1990,WĄSOSZ-STARA WIEŚ,CZARNA,202825,510759
154180080,I,1941,WEJHEROWO,REDA,181330,543648
150180230,III,1966,WESOŁA,STOŁA,184124,503342
154210070,II,2006,WĘGORZEWO,WĘGORAPA,214351,541336
151180150,II,1940,WIDAWA,NIECIECZ,185648,512618
153140020,II,1901,WIDUCHOWA,ODRA,142255,530721
153140080,I,1967,WIDZIEŃSKO,GOWIENICA,144441,533956
153200160,IV,1972,WIELBARK,SAWICA,205639,532406
153160300,II,2011,WIELIMIE,JEZ. WIELIMIE (GWDA),164710,534445
152170030,IV,1949,WIERZENICA,GŁÓWNA,170417,522732
153160110,IV,1957,WIESIÓŁKA,DOBRZYCA,163644,531618
154230020,IV,1971,WIGRY,JEZ. WIGRY (CZARNA HAŃCZA),230510,540411
153170160,III,2007,WIKTORÓWKO,KOCUNIA,171259,531641
150160210,II,1899,WILKANÓW,WILCZKA,163944,501555
150210050,III,1940,WILKOWA,WSCHODNIA,210957,502745
151160070,II,1939,WINNICA,NYSA SZALONA,160537,510642
150230020,IV,1975,WIRKOWICE,WIEPRZ,230556,505158
149180140,II,1904,WISŁA,WISŁA,185403,493755
149180160,II,2005,WISŁA-CZARNE,WISŁA,185507,493708
149180180,II,2005,WISŁA-CZARNE (BIAŁA WISEŁKA),BIAŁA WISEŁKA,185608,493705
149180200,II,2005,WISŁA-CZARNE (CZARNA WISEŁKA),WISŁA,185534,493627
154180170,II,2004,WIŚLINA,MOTŁAWA,184331,541827
151220040,IV,1971,WITOWICE,KURÓWKA,220510,512433
153220070,II,1900,WIZNA,NAREW,222431,531204
154180100,I,1938,WŁADYSŁAWOWO,MORZE BAŁTYCKIE,182507,544748
152200070,IV,1937,WŁADYSŁAWÓW,ŁASICA,202115,521920
150210220,II,2006,WŁOCHY,POKRZYWIANKA,210849,505427
152190030,II,1925,WŁOCŁAWEK,WISŁA,190410,523948
152190020,III,1979,WŁOCŁAWEK-RUDA,ZGŁOWIĄCZKA,190059,523846
151230040,I,1897,WŁODAWA,BUG,233359,513305
150150100,II,1955,WOJANÓW,BÓBR,154937,505213
153140060,I,1811,WOLIN,CIEŚNINA DZIWNA,143700,535017
153220220,IV,1975,WOŹNAWIEŚ,JEGRZNIA,224458,534101
154220070,IV,1959,WÓLKA,JEZ. ROSPUDA FILIPOWSKA (NETTA),223700,541214
152210070,II,1960,WÓLKA MLĄDZKA,ŚWIDER,211949,520821
152160050,II,1946,WRONKI,WARTA,162248,524242
154220080,IV,1959,WRÓBEL,JEZ. HAŃCZA (CZARNA HAŃCZA),224749,541438
152200150,II,2013,WYCHÓDŹC,WISŁA,202522,522338
153170040,II,1952,WYRZYSK,ŁOBŻONKA,171615,530903
153150160,IV,2004,WYSPA POKRZYWKA,JEZ. OSTROWITE (PŁOCICZNA),155905,530529
152210090,I,1902,WYSZKÓW,BUG,212710,523518
152200030,II,1946,WYSZOGRÓD,WISŁA,201135,522305
153160190,IV,1955,ZABRODZIE,PIŁAWA,164454,531526
149180210,II,2006,ZABRZEG,WISŁA,185607,495531
152230200,II,2014,ZABUŻE,BUG,230256,521932
149220050,II,1903,ZAGÓRZ,OSŁAWA,221608,493048
151150160,II,1958,ZAGRODNO,SKORA,155150,511120
150220120,II,2005,ZAKŁODZIE,PÓR,225136,504527
149190320,III,1963,ZAKOPANE-DOL.STRĄŻYSKA,MŁYNISKA,195608,491634
149190380,II,1922,ZAKOPANE-HARENDA,BIAŁY DUNAJEC,195839,491858
152220010,II,1966,ZALIWIE-PIEGAWKI,LIWIEC,220541,521511
152210060,I,1964,ZAMBSKI KOŚCIELNE,NAREW,211222,524522
154180030,III,1904,ZAMOSTNE,REDA,180611,543901
150220130,I,1950,ZAPAŁÓW,LUBACZÓWKA,225324,500602
154180110,IV,1970,ZAPOWIEDNIK,WIERZYCA,182810,540219
153210180,II,1956,ZARUZIE,RUŻ,214801,530854
149190170,I,1867,ZATOR,SKAWA,192644,495957
149220130,I,1967,ZATWARNICA,SAN,223347,491406
151190110,IV,1926,ZAWADA,WOLBÓRKA,195634,513148
153220180,II,2005,ZAWADY,ŚLINA,224025,530925
153230060,II,2005,ZAWADY,BIAŁA,230624,530937
152210160,III,2014,ZAWADY,RZĄDZA,211251,522639
154170150,III,1946,ZAWIATY,ŁUPAWA,173713,541957
150210190,I,1841,ZAWICHOST,WISŁA,215147,504821
149190190,III,1957,ZAWOJA,SKAWICA,193207,493826
152150220,IV,1892,ZBĄSZYŃ,OBRA,155523,521501
152150270,II,2007,ZBĄSZYŃ,JEZ. ZBĄSZYŃSKIE (OBRA),155443,521450
149210100,II,1911,ZBOISKA,JASIOŁKA,214154,493428
150170010,II,1976,ZBOROWICE,OŁAWA,171014,504820
151170050,II,1953,ZBYTOWA,WIDAWA,172424,510621
149180050,IV,1961,ZEBRZYDOWICE,PIOTRÓWKA,183648,495248
154230040,I,1964,ZELWA,MARYCHA,232731,540137
152220030,IV,1980,ZEMBRÓW,CETYNIA,221810,523121
149200280,I,1867,ZGŁOBICE,DUNAJEC,205247,495830
151140060,I,1940,ZGORZELEC,NYSA ŁUŻYCKA,145937,510940
151150010,II,1957,ZGORZELEC,CZERWONA WODA,150114,510751
150220170,III,1929,ZWIERZYNIEC,WIEPRZ,225800,503640
149190090,II,1925,ŻABNICA,ŻABNICZANKA,191049,493353
150200170,I,1867,ŻABNO,DUNAJEC,205143,500755
151150080,I,1876,ŻAGAŃ,BÓBR,151857,513705
151150070,I,1948,ŻAGAŃ,CZERNA WIELKA,151723,513650
149210130,II,1888,ŻARNOWA,WISŁOK,214903,495240
150160200,II,1893,ŻELAZNO,BIAŁA LĄDECKA,164026,502223
153140100,I,1955,ŻELEWO,PŁONIA,145148,531639
152170090,IV,1895,ŻNIN,GĄSAWKA,174327,525111
152170110,III,1955,ŻNIN,JEZ. ŻNIŃSKIE DUŻE (GĄSAWKA),174415,525108
149210070,II,1887,ŻÓŁKÓW,WISŁOKA,212733,494348
154190080,II,1975,ŻUKOWO,JEZ. DRUZNO (ELBLĄG),192702,540609
152200050,I,2005,ŻUKÓW,BZURA,201609,521542
149190100,II,1887,ŻYWIEC,SOŁA,191136,494111
